community_id,city,state
11991,Trail,BC
20144,Logan Lake,BC
717,East Windsor,CT
2179,Middle Island,NY
14155,Essex,ON
2621,Hillsborough,NH
23031,La Moille,IL
3087,Avon,CT
22247,Big Piney,WY
3973,Upper Darby,PA
5982,Guntersville,AL
25305,Chariton,IA
26779,Bigelow,AR
2062,Biloxi,MS
9778,Schofield,WI
6383,Bella Vista,AR
2831,Saint Charles,MO
8194,Mansfield,OH
10600,Osceola,IA
3975,East Aurora,NY
20180,Oysterville,WA
3381,North Canton,OH
404,Belleville,MI
5127,Star,ID
30112,Rainbow,TX
3720,Alexandria,LA
6914,Fort Smith,AR
11876,Rydal,GA
2494,East Quogue,NY
3641,Dickinson,ND
3939,Cypress,CA
4628,Ooltewah,TN
9782,New Market,MD
5168,Austin,TX
9694,Milledgeville,GA
7413,Moline,IL
16757,Elkins,NH
585,Garden Grove,CA
25207,Inman,KS
16597,Sigourney,IA
9660,Ketchum,ID
2190,Rolling Meadows,IL
5933,Lathrop,CA
9006,Tahlequah,OK
9058,Lawrenceburg,TN
12604,North Lima,OH
7221,Grand Forks,ND
2057,Berkeley Heights,NJ
2773,Pine Lake,GA
53,North Truro,MA
4242,Sandy Hook,CT
13499,Bromont,QC
15577,Hallettsville,TX
3493,New York,NY
6169,Jefferson City,MO
2866,Ellenton,FL
4639,Red Oak,TX
5149,Massillon,OH
1121,Odessa,FL
4852,Sequim,WA
4320,Kannapolis,NC
3789,Glastonbury,CT
1151,New Fairfield,CT
16866,Teague,TX
3049,Coppell,TX
9476,Winkler,MB
5844,Clarkdale,AZ
2034,Highlands Ranch,CO
6976,Savannah,TN
6432,Madison,MS
1683,Colts Neck,NJ
7685,Maumee,OH
2481,Hartsville,SC
1909,Groveland,MA
5036,Gretna,LA
1737,Bennington,VT
3483,Boston,MA
3862,Brentwood,CA
1472,Buena Park,CA
6590,Prince Albert,SK
8047,Crozet,VA
6952,Glenwood,IA
3715,Newhall,CA
2342,Prospect Heights,IL
13108,Jasper,IN
4174,South Windsor,CT
14731,Franconia,NH
2110,Antelope,CA
596,Lakeside,CA
5506,Stafford Springs,CT
105,West Hartford,CT
7810,Beaver Falls,PA
32484,Dixie,GA
15680,Nekoosa,WI
6350,Perkiomenville,PA
26999,Hinsdale,MA
18504,Renfrew,PA
33224,Fountain,NC
6726,Cos Cob,CT
2363,San Tan Valley,AZ
8959,Sandpoint,ID
8987,Lake Stevens,WA
11761,Tillamook,OR
12728,Cedar,MI
25215,Custer,MI
3175,Cottleville,MO
11999,Whitehorse,YT
1395,Malden,MA
348,Manchester,NH
16863,Verona,ON
5607,New York,NY
14580,Mc Donald,TN
8268,Bradford,ON
9683,Marion,OH
7255,Mckeesport,PA
47103,Swanquarter,NC
221,Winooski,VT
9597,Harrodsburg,KY
5177,Austin,TX
9817,La Grange,KY
131,Denville,NJ
14850,Wanatah,IN
5115,Derwood,MD
6596,York,SC
13750,Franksville,WI
7164,La Palma,CA
8511,Charleroi,PA
2996,Menlo Park,CA
4264,Cedar Falls,IA
7522,Salida,CO
1644,Hazlet,NJ
70100,Mertens,TX
5841,Terre Haute,IN
1527,Piqua,OH
4776,Standish,ME
14039,Beeton,ON
20121,Ball,LA
4416,Shelby,MI
767,Lincoln Park,NJ
19043,Saint Pascal Baylon,ON
16031,Russell Springs,KY
16381,Cave Junction,OR
2814,Inglewood,CA
4915,Brevard,NC
9737,Fairfield,IA
3684,Pacifica,CA
7545,Plymouth,NH
2405,Spartanburg,SC
6057,Middlefield,OH
12298,Herrin,IL
14456,Boyce,VA
4965,Hermitage,TN
13460,Castleton,VT
11068,Templeton,CA
5961,Florida,NY
10417,Grove,OK
4590,Windsor Locks,CT
202,Pembroke,MA
1595,Riverhead,NY
14474,Lindsay,ON
4121,Dublin,CA
14515,Brooklyn,MI
7565,Girard,OH
63,Mashpee,MA
19363,Beaver County,AB
13670,Everett,PA
1338,Sidney,OH
10940,White River Junction,VT
6854,Brooklyn,CT
346,Fuquay Varina,NC
7764,Acton,CA
3351,Plymouth,MN
5080,Niantic,CT
613,Lakeville,MA
8937,Huntertown,IN
1788,Auburndale,FL
2131,Ocean Grove,NJ
2896,Essex,MA
639,Duxbury,MA
1462,Wyckoff,NJ
6406,Pittsboro,NC
1982,Sutton,MA
36,Vineyard Haven,MA
1540,Lake Villa,IL
19428,North Branch,MI
15107,Simla,CO
6221,Henrietta,NY
25718,Pickton,TX
14860,North East,PA
20843,Emmett,MI
3902,Southbridge,MA
10429,Nanton,AB
16643,Saint Paris,OH
22695,Crows Landing,CA
18327,Mount Gilead,OH
22154,Marvel,CO
8261,Saint Joseph,MN
10217,Breese,IL
14402,Forest Knolls,CA
6217,Central Valley,NY
2640,Loma Linda,CA
4122,Aston,PA
1284,Zebulon,NC
2719,Centreville,MD
885,Margate,FL
2549,Elyria,OH
7298,Columbus,IN
1437,North Platte,NE
14338,Deep River,CT
8534,Syracuse,UT
7997,Taylorsville,NC
7246,Pine Beach,NJ
2728,Tucker,GA
6537,Hixson,TN
6609,Longs,SC
9802,Princess Anne,MD
2014,Spring Valley,NY
5180,Austin,TX
8505,Leesville,SC
2959,Port Washington,NY
5557,Cookeville,TN
2184,Winchendon,MA
983,Boxford,MA
54,Orleans,MA
2417,Sun City West,AZ
8341,Ludington,MI
8768,Orillia,ON
3795,Bellaire,TX
18537,Birtle,MB
9850,Wyandanch,NY
9411,Maple Plain,MN
6026,Bath,ME
5232,Jewett City,CT
916,Media,PA
9893,Hastings,NE
2540,West Berlin,NJ
3138,Westville,NJ
906,North Providence,RI
21104,Loiza,PR
5488,Ocklawaha,FL
479,Grass Valley,CA
3067,Bensalem,PA
2616,Pleasantville,NY
13955,Oswego,NY
2106,North Tonawanda,NY
17997,Granby,QC
5364,Black Mountain,NC
8099,Toccoa,GA
7131,Saint Clair Shores,MI
349,Red Bank,NJ
10103,Long Sault,ON
14488,Chincoteague Island,VA
7402,Paia,HI
1311,Cicero,NY
10670,Vass,NC
22250,Delmar,MD
4435,Bayside,CA
790,Matteson,IL
2880,Lake Bluff,IL
4716,Portland,CT
4407,Pittstown,NJ
16709,Dryden,ON
7718,White Lake,MI
2939,Dripping Springs,TX
26861,Craftsbury Common,VT
2958,Rogers,MN
23657,Hoxie,KS
23507,Mackinac Island,MI
1060,Marion,MA
7228,Utica,MI
5625,Dobson,NC
24716,Rupert,VT
16902,Huddleston,VA
17693,Rosedale Station,AB
439,Whitman,MA
890,Tyngsboro,MA
6008,Farmington,MO
5345,Fort Dodge,IA
10816,Tallulah,LA
4210,Spring Valley,CA
5173,Austin,TX
8133,Highland Mills,NY
7351,Warren,MI
22180,Montello,WI
1045,Peachtree Corners,GA
16266,Stanley,WI
5190,Austin,TX
8442,Ladysmith,BC
7002,Prince Rupert,BC
8265,Holland,OH
25840,Center Sandwich,NH
6580,Versailles,KY
2895,Courtenay,BC
2567,Diamond Bar,CA
7640,London,OH
12611,Chippewa Falls,WI
23331,Hallstead,PA
5110,Sapulpa,OK
631,Lafayette,NJ
5730,Thiells,NY
73469,Vaiden,MS
6764,Gary,IN
2994,Lenoir City,TN
10153,Chillicothe,OH
1214,Cartersville,GA
9095,Fergus Falls,MN
26571,Montgomery,WV
7397,Lolo,MT
51060,Roggen,CO
9501,Chelsea,MI
1039,Neptune,NJ
8181,Spring Lake,MI
6771,Malabar,FL
1337,Kingsland,GA
16273,Duffield,AB
5666,Florence,AL
2191,Princeton,NJ
1845,Haines City,FL
15094,Midway,KY
14610,Pentwater,MI
24127,Hurley,MS
3394,Union Point,GA
6621,Calabash,NC
1379,Flint,MI
8368,Texarkana,AR
5234,Madison,GA
24071,Buck Hill Falls,PA
5394,Cheraw,SC
2739,Takoma Park,MD
3385,Hawthorne,NY
80629,Upper Woodstock,NB
16262,Valley Springs,AR
17869,Wise,VA
11087,Christiansburg,VA
300,Hatfield,PA
6471,Belvidere,IL
10890,Buckeye Lake,OH
5777,Scappoose,OR
8693,Atlantic Beach,NC
4650,Locust Grove,VA
8387,Van Buren,AR
7605,St Augustine,FL
3829,Haverford,PA
2464,Chesterfield,NJ
14054,Florence,OR
810,Placentia,CA
7175,Buchanan,MI
9087,Whately,MA
19295,Three Forks,MT
14254,Williams Lake,BC
5045,Rogersville,MO
8555,Cheshire,MA
17512,Cottondale,AL
32687,Otter Rock,OR
9183,Newport,NC
12231,Waterloo,WI
1219,Fair Oaks,CA
5601,Hayesville,NC
4160,Cantonment,FL
33421,Bowie,AZ
15811,Ridgway,CO
662,Pacoima,CA
10787,Anderson,IN
10635,Killingworth,CT
19444,Dulac,LA
7620,Pewee Valley,KY
4047,Royersford,PA
4634,Dansville,NY
18886,Morning View,KY
9530,Rosedale,NY
10985,Cynthiana,KY
984,Lees Summit,MO
21850,Pink Hill,NC
5905,Dupo,IL
9405,Whitmore Lake,MI
9664,Kuna,ID
12935,Honeoye Falls,NY
9734,North Liberty,IA
865,Rockwall,TX
2093,Anna Maria,FL
1611,Selden,NY
6517,Seekonk,MA
22,Cataumet,MA
2635,Oakland Gardens,NY
67132,Dallas,TX
6916,Larkspur,CO
17382,Mountain View,MO
14347,Embrun,ON
2792,Ridgeland,MS
4128,Brookhaven,PA
19748,Iroquois,ON
752,Somers,CT
9901,Sunbury,PA
6514,Davis,CA
9699,Lewisburg,TN
5219,Lawrenceburg,IN
5112,Old Lyme,CT
4695,Lebanon,OH
6427,Pitt Meadows,BC
11128,Hamilton,MT
1095,Willowbrook,IL
13040,Garden Bay,BC
13050,Sutton West,ON
14133,Enterprise,AL
14498,Childersburg,AL
3451,Mansfield,TX
14146,Enderby,BC
9929,Fairview,PA
780,Langhorne,PA
470,Walpole,MA
12161,Kings Beach,CA
722,Auburn,CA
9532,Port Stanley,ON
7005,Greenback,TN
10927,Piermont,NH
23601,Elkville,IL
2460,Pennington,NJ
13418,Kenai,AK
8373,West Fargo,ND
1006,Montgomery,IL
6716,Benton,AR
7,West Yarmouth,MA
3198,Osceola,WI
1718,Garwood,NJ
4119,Playa Vista,CA
10203,Ponoka,AB
9820,Port Isabel,TX
1305,Sayville,NY
3393,Greensboro,GA
17653,Spring Hope,NC
5184,Austin,TX
198,Hampton,GA
12819,Invermere,BC
4837,Mary Esther,FL
12512,Waterford,ON
6558,Signal Mountain,TN
18732,Soulsbyville,CA
1184,Clearlake Oaks,CA
15460,Roosevelt,NJ
14852,Vegreville,AB
8175,Hamilton,MI
4011,Seal Beach,CA
10138,Blacksburg,VA
4682,Riverton,CT
6456,Travelers Rest,SC
18522,Fombell,PA
19899,Congress,AZ
8444,Shawnigan Lake,BC
10304,Ferdinand,IN
264,Paterson,NJ
30599,Preble,NY
5329,Rutland,MA
10234,Jacksonville,IL
22638,Greenup,IL
8353,Selbyville,DE
27739,Northwood,IA
9925,Sorrento,FL
3476,Boston,MA
12192,Stony Mountain,MB
16701,Randleman,NC
10442,Pender Island,BC
4243,Skippack,PA
7023,Los Olivos,CA
4555,Millbrae,CA
3130,Ardmore,OK
10950,South Sioux City,NE
15767,West Winfield,NY
980,Cape May Court House,NJ
4213,Richboro,PA
15656,Monteagle,TN
8111,Summerland,BC
14260,Powell Butte,OR
1052,La Vergne,TN
2402,Hollis,NY
3688,Joplin,MO
10879,Moses Lake,WA
9064,Deming,NM
11083,Rockland,ON
624,Vernon,NJ
8179,Sylacauga,AL
43,Chatham,MA
1974,Hudson,MA
7902,Boulder Creek,CA
11453,Silverthorne,CO
9397,Hazleton,PA
3763,Mcdonough,GA
20185,Clarendon,TX
5145,Chelsea,AL
825,Belton,MO
3420,Romeo,MI
377,Newberg,OR
8549,Franklin,IN
277,Cordova,TN
30107,Blue Mound,IL
15002,Morongo Valley,CA
1549,Sylmar,CA
1729,Princeton,MA
5407,Saranac Lake,NY
23709,Melba,ID
6120,Freeport,ME
1801,Cuyahoga Falls,OH
4925,Taylors,SC
16526,Hillsburgh,ON
11655,Mannford,OK
1632,Oak Park,CA
5812,Silverton,OR
7263,West Mifflin,PA
14460,Pella,IA
7529,Kaslo,BC
28299,Lund,BC
3009,South San Francisco,CA
4056,Greely,ON
7201,Texarkana,TX
78120,Cook,NE
17186,Douro Dummer,ON
14299,Dalton,MA
10397,Broadalbin,NY
15242,Corvallis,MT
1190,New Milford,CT
17092,Clare,MI
14368,Powell,WY
334,Altadena,CA
14831,Saint David,AZ
2379,Indialantic,FL
7368,Mission,TX
15842,Nellysford,VA
7866,Canton,MI
16359,Grafton,VT
3327,Frenchtown,NJ
2251,Bellport,NY
2995,Hallandale,FL
4953,Port Wentworth,GA
13946,Clairton,PA
12742,Ayr,ON
3600,New York,NY
7349,Kenilworth,IL
3015,Warrington,PA
12980,Bridgeport,NY
1949,Rocky Point,NY
9845,Charlestown,IN
3787,Kula,HI
8903,Murray,KY
7836,Bolivia,NC
9392,Wagoner,OK
10061,Delmar,DE
378,Elmira,NY
3754,Cohoes,NY
3149,Madison,AL
3465,Boston,MA
6635,Rumford,RI
17750,Thief River Falls,MN
6274,Monterey Park,CA
4039,Johnson City,NY
2611,La Puente,CA
3278,Edinburg,TX
2252,Cortlandt Manor,NY
3179,Chadds Ford,PA
2726,Windermere,FL
7480,Jonesboro,AR
2322,Farmingdale,NY
2073,Abingdon,MD
8592,Rootstown,OH
48189,Bristow,IN
2522,Lorain,OH
3029,Bixby,OK
1673,Englishtown,NJ
4872,Canyon Country,CA
6006,Macclenny,FL
3177,Norwalk,CA
8106,Taylor,MI
6963,Mammoth Lakes,CA
12856,Killaloe,ON
7585,Dover,PA
10108,Mounds,OK
15247,Monroe,WI
8076,Tecumseh,MI
2477,Oswego,IL
5746,Tallmadge,OH
13832,Gibsons,BC
10623,Pekin,IL
13240,Indiana,PA
12333,Pagosa Springs,CO
4760,Riverton,NJ
10329,Pottsboro,TX
9603,Breslau,ON
9681,Ashville,OH
6987,Okatie,SC
7283,Rosedale,MD
5030,Ardsley,NY
20935,Willow Beach,ON
3804,Fort Washington,MD
3086,Haworth,NJ
2935,Fenton,MI
16820,Frederic,WI
7128,Islamorada,FL
17276,Windsor,WI
12458,Oak Hill,FL
422,Ocean City,NJ
7331,Dunkirk,MD
4735,Blue Springs,MO
5988,West Grove,PA
3908,Joppa,MD
1003,Bolingbrook,IL
16900,Mountain Home,NC
17321,Phippsburg,ME
8925,Gulf Shores,AL
190,New London,CT
3164,Elizabethton,TN
8764,Antigo,WI
5367,Hopewell Junction,NY
9189,Mosinee,WI
4895,Lake Saint Louis,MO
11480,Cottageville,SC
5284,Glen Echo,MD
1601,Defuniak Springs,FL
12375,Grover,NC
15768,Summit,MS
17046,Jesup,GA
4870,Covington,GA
17819,Clinton,ON
20685,Nebraska City,NE
26657,O Brien,OR
4106,University Place,WA
2426,Garden City,NY
9546,Heath,OH
19574,Rising Sun,IN
4519,Valley Park,MO
6838,San Ysidro,CA
14791,Somerville,TX
20884,Riesel,TX
1604,Swampscott,MA
5002,Wadsworth,OH
2387,Ball Ground,GA
2602,Rancho Palos Verdes,CA
11865,Alabaster,AL
2217,Mendon,MA
20679,Cotopaxi,CO
3356,Clovis,CA
4434,La Porte,TX
18251,Howe,TX
10293,Mocksville,NC
25356,Piney,MB
970,Foxboro,MA
155,Milton,MA
1956,Ridge,NY
3792,Stewartstown,PA
19060,Corning,CA
4992,Maybrook,NY
4683,Pocono Lake,PA
5374,Clive,IA
3000,Burlingame,CA
15589,Windsor,VT
5855,Mount Airy,MD
22945,Elwood,IL
909,Rochester,MI
2243,Closter,NJ
4747,Manitou Springs,CO
16008,Le Sueur,MN
6847,Cedar Knolls,NJ
21839,Trego,MT
4021,Woodbury,MN
8222,Pelham,AL
8573,Warman,SK
4527,Middletown,NY
9176,Sonora,CA
11901,Frisco,CO
6891,New Waverly,TX
6503,Parkersburg,WV
7556,Palatka,FL
2980,Newark,CA
1899,Manalapan,NJ
674,Fair Lawn,NJ
11456,Montezuma,GA
1769,Baldwinsville,NY
8729,Bonham,TX
16877,Ferrum,VA
5440,South Glens Falls,NY
26319,Morell,PE
3201,Centralia,WA
7929,Port Alberni,BC
8136,Hurleyville,NY
4567,Dekalb,IL
7022,Berkeley Springs,WV
23854,Stand Off,AB
7212,Douglas,MI
1622,Buffalo Grove,IL
9663,Carmel Valley,CA
14025,Sumas,WA
16462,Pinconning,MI
6906,Yelm,WA
25752,Memphis,MO
14964,Richland,MO
414,Caldwell,NJ
17626,Lakeside,OR
14365,Bolivar,MO
6598,Mountain Home,ID
7167,Mankato,MN
2343,Midland Park,NJ
9034,Chestermere,AB
4270,Seabrook,TX
25404,Point,TX
1448,Bound Brook,NJ
6493,Fountain Inn,SC
8322,Dickson,TN
15412,Poncha Springs,CO
15222,Bellefontaine,OH
9340,Lexington,TN
4279,Cape May,NJ
1204,South Holland,IL
6568,Anniston,AL
7821,Pacific,MO
20847,Venus,TX
2870,Binghamton,NY
21249,Childress,TX
580,Lomita,CA
5519,Allegan,MI
3691,Texas City,TX
2362,Jackson Heights,NY
1319,Morris,IL
5880,Chugiak,AK
5851,Ravensdale,WA
12135,Cedar Hill,MO
20975,Glenford,OH
1324,Savage,MN
26238,Masset,BC
17751,Jacksonville,AL
672,Saddle Brook,NJ
80330,Armstrong Station,ON
7113,Carefree,AZ
20905,Wolfe Island,ON
6234,Stoughton,WI
10692,Santa Margarita,CA
6461,Cleburne,TX
8826,Perth,ON
16746,Parry Sound,ON
1134,Homewood,IL
15049,St Jacobs,ON
7876,South Boston,VA
1910,West Sacramento,CA
6453,White Rock,BC
247,Lakewood,WA
23950,Bloomfield,ON
5297,Cumberland,RI
846,Granite Bay,CA
71981,Star,AB
7225,Statham,GA
853,Lebanon,OR
29013,Earlimart,CA
2945,Cerritos,CA
10122,Oak View,CA
9384,Yucca Valley,CA
4031,Epsom,NH
1666,Parlin,NJ
2468,Palm Beach,FL
23727,Pahala,HI
5387,Windsor,VA
3683,San Bruno,CA
9568,Carthage,MO
2281,Danville,NH
12850,Nashville,NC
1855,Glen Ridge,NJ
1071,Country Club Hills,IL
18930,Scotts Mills,OR
9750,Brookings,OR
17721,Alpine,TX
4360,Arcata,CA
2270,Norfolk,MA
1157,Northglenn,CO
7512,Aspen,CO
8661,Salt Spring Island,BC
25743,Santa Cruz,NM
11283,Fredericktown,MO
21258,Buffalo Gap,TX
5160,Glenpool,OK
592,Capitol Heights,MD
1730,Branchville,NJ
6902,Kodak,TN
7285,Bethel Park,PA
13704,Veneta,OR
5251,Lufkin,TX
5655,Cudahy,WI
12463,Labelle,FL
318,Mount Dora,FL
13529,West Union,SC
6886,New York,NY
10290,Hebron,OH
4788,Mechanicville,NY
3786,Arnold,MO
8672,Myerstown,PA
774,Woodbury,NJ
21397,Bristol,VT
24431,Palmyra,MO
1826,Haymarket,VA
14527,Goshen,MA
2238,Bradenton Beach,FL
14884,Union Pier,MI
19818,Prudenville,MI
19943,Mckellar,ON
5887,Brandywine,MD
547,Livingston,NJ
991,Greenbelt,MD
24521,Farmer City,IL
1485,Brookings,SD
4066,Geneseo,NY
14886,Readfield,ME
2586,Norwalk,OH
4444,Ballwin,MO
21306,Greenbush,MI
1619,Alburtis,PA
2852,Doral,FL
8093,Eganville,ON
3141,Cambridge,MD
7507,Blacklick,OH
3314,St. John's,NL
1711,Dracut,MA
20731,Helena,AR
8311,Shawnee on Delaware,PA
5248,Meredith,NH
888,Gardner,MA
73565,Salisbury Center,NY
2047,Sloatsburg,NY
4134,North Wales,PA
5762,Munroe Falls,OH
30145,Nichols,IA
9976,Ripley,WV
5034,Goshen,NY
3985,Plymouth,VT
6757,Dewitt,MI
2819,Fredericton,NB
8629,Schuylkill Haven,PA
9626,Moncton,NB
4927,Lemoyne,PA
4596,Easton,CT
12594,Middleton,NS
2232,Hanover,MD
13488,Oromocto,NB
1870,Cresskill,NJ
12949,Bayamon,PR
10339,Truro,NS
17975,Hornby,ON
7739,Keene,TX
27564,Mermaid,PE
18825,Violet,LA
9617,Dieppe,NB
4619,Clifton,VA
4656,Southern Pines,NC
6009,Yarmouth,ME
2733,Jensen Beach,FL
5258,Harrison,OH
7523,Dartmouth,NS
11552,Winterville,GA
19226,Thetford Center,VT
576,Londonderry,NH
9533,Fowlerville,MI
13175,Caguas,PR
5514,South Haven,MI
6623,Charlottetown,PE
2767,Manor,TX
14313,Kensington,PE
3904,Howell,MI
26970,Laplante,NB
4337,Ellington,CT
27580,Burtts Corner,NB
18811,Porters Lake,NS
22313,Hunter River,PE
17,Westford,MA
28745,Harvey York Co,NB
4268,Watertown,CT
9514,Kentville,NS
5873,Derby,KS
15968,Pembroke,GA
1290,Holbrook,NY
6267,Kennebunk,ME
16372,Newport,NH
21659,East Fairfield,VT
5417,St Thomas,VI
6382,Benson,NC
20264,Welshpool,NB
8404,Victoria,TX
1392,Avondale Estates,GA
12354,Taylorville,IL
7594,Mcallen,TX
15203,New Concord,OH
17547,Loogootee,IN
18061,Labrador City,NL
412,Morrisville,PA
14193,Saint George,SC
7613,Sulphur,LA
45977,Bismarck,MO
9799,Upper Sandusky,OH
393,Merrimack,NH
9717,Tipton,IN
23843,Caledonia,NS
8376,Colchester,VT
14903,Ladysmith,WI
10559,Montpelier,VT
5064,Chatham,IL
18219,Pikeville,NC
4740,Newfield,NJ
14716,Raton,NM
9985,Clinton,MO
18206,Portland,IN
4724,Westfield,MA
337,Hull,MA
12616,Stover,MO
4943,Finksburg,MD
2282,Waldwick,NJ
3137,Novi,MI
20969,Donegal,PA
29509,Dale,WI
12582,Yarmouth,NS
1605,Fleetwood,PA
4430,Milford,NJ
48028,Tracy,NB
9718,Grand Falls Windsor,NL
12643,Kingston,NS
79,Clinton,MA
11605,Manchester Center,VT
17163,Borger,TX
14925,Shreve,OH
4189,Lorton,VA
2357,Oceanside,NY
10760,Apple Creek,OH
99,North Chelmsford,MA
5948,Solon,OH
7358,Tecumseh,ON
1904,Summerfield,NC
8862,Alachua,FL
11736,Mount Pearl,NL
1571,Honesdale,PA
21466,Laura,OH
3628,New York,NY
16894,St John,VI
12000,Petoskey,MI
529,Verona,NJ
2976,Goshen,IN
2566,Long Beach,NY
15005,Floresville,TX
10780,Roanoke,IN
6439,Buckner,MO
849,La Vista,NE
6275,New Caney,TX
9446,Hurley,NY
6357,Clearwater,MN
9010,New London,NH
2565,Franklin Park,IL
6693,Oak Grove,MO
15282,Clintondale,NY
24099,Adams Center,NY
8411,Kilgore,TX
32910,Shubenacadie,NS
3,Chilmark,MA
27822,Stockbridge,WI
4522,New Baltimore,MI
5578,Pilot Mountain,NC
3245,East Rochester,NY
6991,Manchester,TN
13292,Awendaw,SC
623,Mokena,IL
22063,Kennetcook,NS
9091,Saugerties,NY
8890,Northwood,NH
9604,Neenah,WI
4886,Ansonia,CT
11922,Iron Mountain,MI
6360,Sedalia,MO
5325,Manchester,MI
3212,Elkton,VA
5753,Greenport,NY
1876,Lancaster,NY
2930,Roslyn,NY
4732,Waxahachie,TX
17720,Espanola,ON
3977,Lafayette Hill,PA
5427,Lowell,IN
9616,New London,WI
14691,Columbia,NJ
2655,Niles,IL
8308,Sturtevant,WI
24769,Bonavista,NL
4046,Villanova,PA
14599,Black River Falls,WI
5492,Roan Mountain,TN
10747,Eden,NC
77,Bolton,MA
2394,Amherst,OH
4403,Fresh Meadows,NY
8920,Maidstone,ON
6303,Davenport,IA
23129,Machiasport,ME
25325,Walnut Shade,MO
3897,Frankenmuth,MI
8245,Clear Lake,MN
4469,Windham,ME
3231,Sharpsburg,GA
8063,Saint Eustache,QC
7249,Washington,PA
5424,Windsor Heights,IA
9017,Louisburg,NC
8699,Prospect,KY
3370,Oak Ridge,TN
5327,Defiance,OH
12139,Quispamsis,NB
8132,Northville,NY
10315,Homer,LA
27444,Sheet Harbour,NS
13821,Swanton,OH
10021,Sydney,NS
9298,Salina,KS
14738,Petersham,MA
505,Hewitt,NJ
21267,Morocco,IN
26608,Elsah,IL
3652,Newberry,SC
3419,Gilberts,IL
16168,Spruce Pine,NC
10279,Gibsonville,NC
7708,Jackson,MO
20064,Leechburg,PA
9618,Vaudreuil Dorion,QC
9962,Hastings,FL
6154,Talbott,TN
8652,Holbrook,MA
5418,Richland,MI
8109,Nunica,MI
5354,Burlington,KY
3295,Chickamauga,GA
331,Lexington,MA
16955,Marion,NC
3091,Stone Harbor,NJ
6339,Petersburg,VA
1964,Winder,GA
6879,Camby,IN
10243,Bowling Green,OH
5101,Saylorsburg,PA
14208,Lewis Lake,NS
12211,Lower Sackville,NS
9169,Norwich,NY
16104,Spindale,NC
10440,Summerside,PE
4940,Cleves,OH
8877,Mechanic Falls,ME
6249,Sabattus,ME
7893,Summertown,TN
8607,Landisville,PA
20000,Mound Bayou,MS
15532,Belle Ewart,ON
5997,Queensbury,NY
2622,Highlands,NJ
321,Bradford,PA
17577,Rushville,IN
26240,San Jose,NM
10655,Winfield,MO
10047,Wilmington,OH
1539,Lynn,MA
24787,Cosmopolis,WA
9978,Bath,ON
45814,Cameron,OK
10855,Lowry,MN
15223,Greenville,NY
8381,Essex,MD
9180,Moultrie,GA
10694,Roca,NE
1252,Kent,OH
16413,Dallas Center,IA
2855,Gretna,NE
3436,Wichita Falls,TX
7497,Swanzey,NH
17026,Waterville,NY
3457,Normal,IL
11916,Cowansville,QC
10951,Moberly,MO
5421,Clayton,DE
19497,Brookneal,VA
5586,Valatie,NY
24526,Forest,ON
16459,Shepherdsville,KY
7885,Salem,OH
6617,Conway,SC
3270,Bismarck,ND
2555,Saint Cloud,MN
17976,Lake Junaluska,NC
15692,Clarksville,AR
8910,Delavan,WI
4638,Fountain,CO
893,Wheeling,WV
796,Cortland,NY
17101,Ohsweken,ON
7818,Rolla,MO
8638,Marshall,MN
2284,Bloomingdale,NJ
4910,Williamston,SC
17242,Lederach,PA
2751,Kennedale,TX
65384,Mallory,WV
3853,Ardmore,PA
6989,Loudon,TN
40997,North Benton,OH
5959,Mills,WY
3007,Unionville,CT
1313,Jamestown,NY
4922,Ashland,VA
227,Highland Park,NJ
6066,South Hadley,MA
10617,Herculaneum,MO
7831,Williamsport,PA
3286,Whitewater,WI
16294,West,TX
14481,Waianae,HI
4428,Maryland Heights,MO
19668,Marion,SC
9933,Troutville,VA
5457,Steamboat Springs,CO
9878,Carbondale,PA
4082,Chester Springs,PA
18535,St Stephen,NB
1939,Marquette,MI
12780,Harrisonville,MO
22516,Kingfield,ME
19877,Robins,IA
6491,Apalachin,NY
6395,Loves Park,IL
4402,Longmeadow,MA
14865,Eagle,WI
25495,Prairie City,IA
6833,Fort Atkinson,WI
5998,King,NC
19542,Bowmansville,PA
5791,Woodland Park,CO
5639,Palmer,MA
7947,Kemptville,ON
17263,Constantine,MI
8451,Bushkill,PA
4614,Mount Vernon,IL
18336,Worland,WY
178,Calhoun,GA
2470,Royal Palm Beach,FL
497,Auburndale,MA
22416,Harlan,IA
12520,Arnprior,ON
2556,Kill Devil Hills,NC
16221,Healy,AK
14870,Nashotah,WI
3929,Allison Park,PA
5796,Thomaston,CT
4396,Milford,MA
4848,Jenison,MI
11625,Saint Jean Sur Richelieu,QC
7774,Jaffrey,NH
1475,Reeds Spring,MO
2595,Garden City,KS
10766,Eureka,IL
8546,Washington,UT
7448,Canon City,CO
6665,Holdenville,OK
7347,Mars,PA
6095,Old Orchard Beach,ME
1572,Islip Terrace,NY
1989,Reston,VA
5386,Dothan,AL
4840,Byron Center,MI
14255,Caroline,AB
4010,Mendham,NJ
14500,Stockbridge,MI
16054,Warren,ME
2340,Kew Gardens,NY
1854,Edgewater,NJ
14579,Madrid,IA
15935,Lima,NY
19823,Dalzell,SC
8620,Auburn Hills,MI
5945,Hugo,MN
34031,Skandia,MI
4466,Wyoming,MI
17282,Minerva,OH
15387,Caribou,ME
25773,Idalou,TX
8541,Bracebridge,ON
2239,Keansburg,NJ
19961,Parkers Prairie,MN
