cbid,customer_location_name,customer_type_name
f4c3ad8bde964014daf447fd1095e4c676bf8ea7ab9984c45da492278acec69e,none,none
9bea82797025086de75a4544347fa1aa6e8feacd7028034bbf134785d50bd42f,regional,none
ed4ac77ba7bb73c65684aafbfd7ca41754f830f9ccd1a3d639c411d4d3f7f11c,none,none
02a3c572c48022f74f95a601675c679ed0b16704de32fa81fbf7a419a0ec8465,local,consumers
fb9ee37e321055f9c929f897c05f70e2ccac06d0a8e68358366bfd25d8eb4999,none,none
b928d1d13fd812f8f3ba478bbdaa04431c550bd0d0fe523a8df62699e248d863,national,consumers
93a47760467688b0baf3cde785c1674321f569b6f2a54e6175fda50789dd8cc1,local,consumers
ee7c461f2f8dc3da16c814690d5daba5da816dbfd7dd926e39744c011f669b38,local,consumers
78de953dc9ac6cf0e445d2546b28afaeb2b387658c64d713abbcb8e939f98f45,none,none
0ceb427b981ffe9471a6653d446e3954ad0a0b132c256e6756929d4141061961,none,none
586e9cde58ae59680b541b02f4017bb1a6b1ba4303871c857daa75d0b20a9de8,none,none
d2b34ef6c45377d86d54fb953229fcb89d998eec3a77f124bffaa57b92e22483,none,none
0a6c198cd83269b8e50ce82aecb1289f94562977efe073bb2901df03d0e10529,regional,businesses
6cd58f4d75e891f97c493f246bc9505ef203e59b0563ed2ce45ee8f8fbc71592,none,none
bdc15ee5b2786657d55597283a5bd7c36fbfe19de7993514f289a37ff075c58a,none,none
8f58288b63f67a6e23ee87213c4482cd0d9ad972fdb3ff2f046791796b3a89bf,none,none
6c22343be098c6116fbeb99d14020b23143cd8f85be35284399fb06858de0d29,none,none
5e5b7c72bb0cb8938b94149d76133ed3d911ef1406fb24956d2a05f0bd9949dd,national,none
0e942585040fb0ac1b2db40e9b1f265b2824be7c7f2f0c7f106cd7b2223c41dd,none,none
90717dddd49f7679924f9167c8b12c25708afeda886177caadd66b75fdcff96a,none,none
3d7ae9a3601b39bf8fdaaf79c051dfd3fec244b96b2bd276bcfc4d917f4349bb,none,none
a0813cbfb2891651ebe2334d560769cc966002bafb482e7eef5d4c22e7511c69,none,none
9dbe7bde13885da5a4f4a76ecc7ee44c11b24d935a4367da7339a2b5cea0d7eb,none,none
2cf62dc9c36546e699252552eaa0a035d2d6a17fe155b5c40d98d575fc6c3449,none,none
0301d900d86880428f42899c778a06b0bff49875f50b587d2a3c4a3d01b2dedd,local,none
a92c248bd67451245e21b9fe8341a98e91f503071c1bcb90e896ba9c88b9b8ad,local,consumers
da804fec29111a1393fccd4ed04feba4bec12f9308f1b28527bf8e6edb20a935,none,none
c7e4133a438df57c60ed6458785de30c8083fac45bbc07f0a25da6d774e9a0b8,none,none
3c07e4b84585d76b13317d11f8c38b81affbc4aec0546f210d90f08265809ac5,none,none
ca338daa2ceb7ec552fbdaf97891da58f0dc02cafef50caacae386b7322fc9a2,none,none
03ada38d0009d41d22eb907e43d35c955bc5ab4cdb359ba6ce2a1051c390fc60,none,none
087f6bf3a9f85d05a264ff5783079098900cf12ff9dd40c88f8cb8ff519587b5,none,none
0b2b2d01efb73b19739fe783377a26edd05f1602aa865f9aa05e52465b72fd45,none,none
2d496c06903c1e2d41e0ac8a5ce0cd705b5859dc2c012b55f32c37b95c133b77,local,consumers
53948ccaee9e1758162d72c279da8d87ec1cd02f5220138c65e64211478c3421,none,none
f3fed0851096174ec6f4d9939b618706cdc4229ee5663b4718cb7deb35382a1a,none,none
a36667ee90a3a9dc8c1687208d25ddd8f991f50452dfbe245b4dc516e602bb21,none,none
83223d0af6343c61239f7e7136999a72ee3cadbae7fda3cb5d401ed085ed3e17,national,businesses
16bc58e06e59550ffa0d767e7bc1d0a0da54f0d7c41b9f9d374efb080e73867f,none,businesses
ec54dc2043637dde3002b80ba8e2acfc515aec2bdfb3e4d12995ce537d071911,none,none
928ac6407261ae363a42aa3a45af72b59a37461fbfdf56ebccc2f702751b082a,none,none
ffdbb8bfdf30a5ce44ccba3d4ba15d05286b6cc6e188e7f0443c73532d8db94e,local,consumers
294937ca16123915bb230ecbcc3e0542caf15b93a588523bea89793f674895b7,none,none
79568a30c36b6e1087540b1b78506c0bad0e9d8ef0fbb42ed4e9b8dbdd9a702c,none,none
7f6d1d84ac458bcc6914867a30b6983357773908192287fa1608f1d2aa01e15f,none,none
267ac2c99b78733ad5ed44239d541a4b2f2f740dc7ca99a50ad495152af4486f,none,none
78e56f0481a00aa20f80b13e0049dbb2c073c1fa27466b14fabd7c82713387d7,none,none
229b09832249da49b07b35e8b2a79a17bb80258e3c98e6bfd15eeb1e7fb83966,none,none
ed96a0f974ba0f3e24a1d9d15726c745ff4d3a52baa7d2e9f18135325c8816b7,regional,consumers
0245f023db6add954a41eca68bf4682f7eb291a92173eced5a28588cefe6a365,national,consumers
e4c76cfdf8e55e2f2151c2de333b2aae3fe741bf3a3b99c651dab807bf1b0d14,regional,consumers
abd90fbb7bee72e0476d3e51c6ebc189aeb22e96b240d4eec57e33c9502c92af,regional,consumers
a1d649ecdf5d2eef581834f6cbe67cd9fd9b92553493709377545ad30cc691dc,none,none
8e5670e7e6a3829a7eea2739438451218e4a80968242724c8672cf5e6dec181e,none,none
217d08b2ae74957b312d39b6971ce95e2ad7fef1a2cb376176a86cbc43f381bc,local,none
44d5b3750ac5d7e19e487b94854cc5a23e9fd9b847797a01a874cae7265bc764,none,none
007c6aea3dfd47d92bb5b1c04c2187fe90f196c2575e520f69bf2881e55bb188,none,none
6c7ad37dc3d20df8c5f7d8279c4d99262dbafbd554a24dabdbf8cfd78462307b,regional,businesses
6c9d9936d2061c060c7a307dd3833cd83d8caae69ad50400eff36ae6bf14db40,none,none
2543b6245b7d1df3e604d5e3d2b2d333f239de1358e195f1163b1e19891aeafa,none,none
1477768cf8cfa395b1342d6ab7a2901216757931b6b75fb3f3e35e260a8df724,none,none
49a96122a5d49e62d102bb9e8b437c8b02d6efcfa0fcacd976e7a6a7978536b2,none,none
923ddec5c6b6429a60f92e5cc83189d5ab079d326a4f972fd56ba6a1361ffd6b,none,none
beafc44f05093b519dc1a64a932d63f082556fbf89d9cc20eaac6339f4dad2f4,local,consumers
1dc554f6411131b2178526d5001bc6c5d60e40462607be009ae36c9b19d1e481,none,none
b6dadc0e941419fedfd2ce50e8cd026fbcbeeb3e84557d5466a37ba58c02e26c,none,none
96413b38f99e588113b22c6ec45fb99f5a658df892ee3d84fe5446d677297840,local,businesses
8d96967e2f166fbe556e488643644cb403a5108b1d4dfbb46c0e27ec4fca5607,none,none
0e04725ddb3b60c665a0f62aa4c2d15f07fd52b35c209249fd2eb2036abf6bc1,none,none
2df97ce0db3eec52efa87bd37317e858dc763b000ad0e1b5fc842fab5b15bded,none,none
b23ab78f91c2addc7089e8ad85154505771f966cf686340d4a5a8fd61426839f,none,none
36f8257a526021591b5a64db5ed247cc1de3510863d94c3532ac22bcbf999d23,none,none
ba78e97e88a1af3c95e74745b3184dc876b31d152ae41ffb19a3a47e9359d142,none,none
a279b315e603b21cd0b8d10be6fe7125fec4e3db6acf3cb39cab1193ead975b1,local,businesses
0492ff5c7d813945a7a149d9cf145034720fd3f8f88d7180c67657a80eadfde5,regional,businesses
fbddf97847952d59a798d90b50ee4c2baab0ac706450588685b26ecb56ac0368,none,none
3ba5fb307ec9daee5ed67a9fd0de21aa048dff08645aa60094dd4d85a4f0a848,none,none
942614838cc69f57ffd4193798389a004ad9824c3fd03f74317bf1be8136531a,none,none
eb3848d470374833df9124134dfa7db99d6aa5ce6e0cbc21d6998451bbb7d584,none,none
ea95386423d220f5fad27d652cf4b148786234cc9902aa5606045845f114df63,none,none
30ecdd30f29d1655ec25f77c90ad65a1434636c7c5a939652fd6fcc84a0c8a42,local,none
97092b2525cb5a5d19fcc7cadd09f079501d36e9961ec09597c2a3db0f3934fb,none,none
fae8957771b01e366d513522c25a205d0a5ff8585a3e6b8be0b7bb7c043d3319,none,none
2ab023ce083c719bb6e0a7645fb4b87a6dd5f5ab2fd2d6840248ca9cb7b70471,national,businesses
23d9a21d1f20fc5a696423bfa0d94647dcb93bb356b50acb1a44a536c6e1fa9e,none,none
7eb9ecb626f327b3b52075f60e42e2aa506d8b94c3b6ba5f40e947e35ba69e76,none,none
485883ae6223112a469f73a4f59087408915628db8e0604443d519e1ae6cdd50,national,consumers
79ba16dab817c435646e404ea904d00c9ee807601e036f4ba806cb25f052c630,local,consumers
b4d3e764d07cc39593f0c756a8ae02c99d71d2ccf0905e64f5e62853ec585942,none,none
b9cec8eaca0fb2df14278ebaff370d92f6776922b479c9045994ba39a541b933,none,none
62d8ac3adb29c982cf390e62906ecf858ae36e8de0210c82ef60bb831b205c92,national,consumers
c2aa2a3e6c7775d5bf0d9cd08009368747bb4ffc73c9a896898a2386a0c076cd,none,none
9bb97ebfcdf09c3358f1ca65fd3d57795fd3084a6badf5dc7324425f4a5f6f58,local,consumers
f798a28f065ac5543ebe1fae79fa1c3392f5a1d26bceb0ca9064bc44f0217aa7,none,none
e6bba688600d0f43213f56776247fdd9b1bd9a9d4047c3ee8da7931dda76d868,none,none
36915de89f97d7c8015410719b441dbccf7d0ab45b3d357ecb44456be27f04ec,none,none
3225aaf2fd20544412c178ef635a92056d8e1a485c86399ef2d226a68b31cdde,local,none
7e789b09db52f5023ee18466e8df09f10fb8922daa57799d7d516e8d9efde68e,local,consumers
f570c337f2b8259e2f01fb15ac6fdb9fffa35dc504e1c3b33cc6b561e71a290c,none,none
82ec83afb32b01ca94b7ce901d44b581038eecbd4d0747b6694b236f7b443fa4,local,businesses
a84801074d94ec285b28c550caa6e780f4d4ac3e58e27fca8520f35d7f09ff4c,none,none
641c8d3be094dd3eab4442eac3c942512d037ba22354e1c8e61fbd02b3c63095,national,businesses
8d555980340e8263a203cb4a17d024ead68c11e71bc07a44a1304f8ada1c69ce,local,consumers
e5eed8da61de2c0e793d5e8d2821962d6da784b250f1ed0e31ae9f5c5ea4aeb6,none,none
e7aa07fe41ba4cdbf1793e2b9b97ca86564e8f6e8cb08af92fb14105a341622c,none,none
3668f9e8c3655399d161416f8013aa7bdc3b1321d129965ae987a7b7c249fe94,local,consumers
59c80d5424005576835e15aa0c24ddedf7076bd3d8f887f806b9a874e1c1c825,local,consumers
68992e203a80dcd2a9f7374eaf02529e3a9e340f11174b0deb95adce9b9d0a05,none,none
77427eccf0817f155cb43f80b3cc9c1c543da513e6cd7fa0e9c63fcc84c2496c,none,none
5dcb5153fbfa3788a8f54b43141117682d3d6623bce79dd583964e1f8cbb1469,local,none
e0d45ca1312ccdb5276c81d32a1ab6ac4424480e4ef9d07af7bdc3a42a9c0b4b,national,none
90425e687ad1a0fce61df73acc2b953b7e391972f0079f5b52af8ba2b13d5609,none,none
d4a0ddea14b4eb72e176d622bcace17c58290d58e30e6f2d7a314f57f113f168,none,none
638c2cbbcc7f328af7aae9b068f2c51f48f3ca7870e581bdf5da0c2a2b900ea1,local,none
3dc6104607ae2083f013e2d274954548bbfaf51c7345b5eae22b785bea6ec696,none,none
57c735b078a7c8b4631f79c1705edce1325323faf2ecdf078698fb20bdbae7b1,none,none
436e3854105feb37c273a2d01796e9431cc51e1abd664267097c53b3ddd1f17d,none,none
1b892452ec916c4014ac8fe2778a5398e6b411c4f29f88afc8d10cb7089d97d4,national,consumers
aacdac30077358969f0fb2b29e0da3fb58e0e146fb9b78dfeaaf6b03aa73c434,none,none
b379ac0487f367a69f33779c97dd290858a0cbaaae3d95f0b70b0a79cd096b9f,none,none
e1ef392eb3f29a7a14a57c2c6e7af37a3b421d363a59cdff9de28a717c0526e1,none,none
c36b74bd7bd0387e970e3e749c9cc94502953962843f8c94c96404a336cac13a,none,none
5d9677d9c77a2fb9953d4dd0a5d82e68df64158f2bf1be69a1481c327e13726f,none,none
0a1b5d5f60cd461c45069ca766ae85663edb5f28b6115e00770cf5a1821c259b,none,none
c0fff9afec41d5c9ffbd34f86faa7a510ba1e73dc0082909815b3f1a98610872,none,none
4b761779dcd0fea4c0075c871462459e9f4a9f7d4ea80581fa2f9e2f8cd0a60e,none,none
924304b603ea62f086046756b70a70db3a69f572e378fa43d1a8b20746d0b794,none,none
ada4bd920f6d62b54d18be26ec92c9362d3ed0f02ff7c495e77c4658f74926dc,none,none
b83c22824eb8aebc0e8f3d992e6d683b9203ecff8516fe2483d82edcc85ce7e2,none,none
252d52d87d39c27dd23a3d01c7da71348c46a49c61bfc8107dc91ad0edbbd750,none,none
1bb5a79e9cc2c8fb531b7d48e40aa202aa931f8c052bdc8e1968919114c642b1,local,consumers
c1b98ff0661eb8d34905a3b9b1360dda139b402809b2de25104d41f90d83123d,none,none
5edc5db79c97fa667b7750bed616c638ba403ce230209d23248d10ee2d635728,none,none
17ab79542026f117b7ce6f1296177ed72384318f7f4546936b07bc7a820cefc4,none,none
89557dc5bf1f3942bdd834e49cf6e07966b2c371807ef3cea1c20a4c91ffbe27,national,none
048f7499ac48d259a7bd8b1fe44811371f9d034daef0d2192b8def597ea0b000,none,none
ccc8408733c4eaf843c65bd33af6192c4a2f5abf8898310d211c054694c207c6,none,none
f50638a25d45a848d678547374cff4f2b68cd988c19e14e3d98ba66bb1f2934d,none,none
5e08cc1b76a7e8e779c74dc3384e0310ac303ab96514aedaae00a6cb95a4523b,none,none
4aecbed0c30fbbb43d813f846d6cdd8c84faf5bbcf349ba370a60ba84bcf4e26,none,none
c981271a6d1bef130e75d29a61d469625e63836eeb7835f73354ad2586e751f0,none,none
fe7e7c181d86e2b132732b62f30416f16be179e5427594e6d98a2714c3bd5db3,national,businesses
660b7bbacaca0b7d63bb2271fc85cc5362e7af1ff07ce8fdccf1764a9f712246,none,none
56cd6904380656d0ee5f1b17c44a48cdaf5ef811fc0c7b7926750525821ca2fc,none,none
c020e566029298c958a3fd56d0f7be8401a8220ab658a27bb7d0b3735be39ae9,none,none
0a5da139509b88e8182f0e721120cd2dde7aab4bbfcd71a03b37291a8de58798,local,consumers
c4fdb355f5c2f9865426796610992ed247c9e6bb77dc80b6065c79ab52b6ca8f,national,consumers
8ac7430569134788e0405dc119d508ff9fd5dc2c40d47b77a8e44cfe97565fc0,none,none
77b608c910d6047b0c7bb01d5266e4ab7e57adb7a328310fff18e84810ef3b49,none,none
70e588488a6de724851c1cea8ae4bc6d5ad580ce941a0f23d24c7f882d7916f2,none,none
f9358e8004403cabcdf8790f85df4766772abf2fd69356f169d6a48965fe8601,local,consumers
6a5e80c5fc35537eb029cd5599742e07369a210f8ff7b40e3f53ad19b38e6d6c,national,consumers
1880fe64c49c426808e7f560c27e5d70e35686a5f63ec21c5ba97a9b6e952477,none,none
5225bd6efdd2762107a3ad1aa1303d0c40b220d7f1fd6d99420a74f85cf8d6ea,national,consumers
998aed124ed13270dd428157706f3f848de07c2ecaa2959283835bf1cd28c920,none,none
3e55d7c7da97b7635bc6fea82bc99ac648ad6eb03d90c63b2467b204fbd7fb17,local,businesses
54e046f6e4117c300924a9785e4fa54f17710f06d07df1a4ae25b08ee950d806,none,none
c42e04b73695b8b675ad24b3c632b55464bf691651b747f10fa9748df04eb955,none,none
ebb72d5ce7afd4a92daaf6b594e964bb563f71178304ff3e51a4250746d8be96,none,none
03711cf63773fbad8663d40b463f14c139f833a10b6b2ef0eb5e50d531541801,none,none
65521af11a5a2f9393f135d9b1c71306158cb14ff468f95ebc7c62342cbc60d3,local,none
7db41da9228b4487ce36804551de71edad98b8ddf9e34616b30c1c51e16a015d,none,none
f7d37917599a23bd7fbb235600d8a2e8e763f5c8c5574d7a4b7065204e839d35,none,none
8ffeae2a384ca3ec15dbed3125e92b73063765c5e09be618942ffb7030473ebb,local,businesses
ada7765fff6ecea1aacb6bb8c819f0f054f259e60d05b8157e1e7674a56c3f85,none,none
09c0c44e4ba79966b74316fc6e6ab98c08b2f314d0b82c41857ad20b2576a257,none,none
7d0aff4388babb5df1a5b41f6033830a0fd6fabe9ccf58a13365030d67ce1ecb,none,none
ba3e8c1902938389756aaa5ac8e7fef3d48b49a4fcdedee29c083645cd825baf,none,none
5f4f8f6461252590df781c366c5b36f2b6c56c7c943585a9d0f3ebd9de88640d,local,consumers
fc369b78e94719fe09456094016fab27083a9f1614178891a5180e94c09aa6ba,none,none
7e4c2491481ce4472747e945438611755e28790f2bd88ed4b0e0af83260e15a5,none,none
ce052b5f80464601c9a57a97cff906f466355a1b37682b4a7dd281d281a399ad,none,none
91ed95c433e9e2180cf0c8908263203cf39ab4264b0f87e39260445446b9066e,none,none
565ed6653585aa7fcae981fbb416aa11d69f183401935975235edd0e128ad6a9,none,none
c7a2cf1090d80af590139053b2e559ba20cad66e7bfa926bb60543fdc176d0a9,national,consumers
cd613db19a30dee312b725bc6a849b4efef6564e89e09e720e4090b196d01631,none,none
ca35590f1e49e76fe970c177c817a223c66b17536bd39a41d335d57516d275fe,none,none
2881f273353a8f423291cdf8a5b0191c6c531d90144e610e2dcc6b81a290182b,none,none
370de73079cc26bf9e550fae1ed840344804fb6c26dc852e57b7300b59476857,none,none
7bcf439d820129f588cc8ab65d9036c47b6cf98ff94e70669a8e99a283bad446,national,consumers
51089bb88802c88e477cafa381f3b73f8bae3e4f4b26d098ca8c51808f6c69f7,none,none
04a501fe0fd2b452b7c129349601a99cab4ad1ac2111ae9bc8280c5ff9ce3250,none,none
68ca14096e945d241340d33389881e6dc2a558d47c8bd868b926e6893b0c1f52,none,none
6c494aa8111fd177db819b3f3dc61acbdf65f73e3fd576036df9dbbabb2c1f44,none,none
ebde74fe582203f14bb92a5d9e629abc9ff252057b50e27d9782126a9baa0c36,none,none
8e7efa00aa98b9caa1a728e75075dbdb6040a917bcb4c3ade47eaf92b358af3b,none,none
9b0575e7ad4cc611400eb3b54aafa9bd52a4608a5a88a8326858b1a68c243dcd,national,consumers
3ba3482c5c7c4c6464529d9c9a447e858ff415484dfec20ac554db8c6c41d44e,none,none
504c1cdb8db20e5f68f165b8c67cdeaa5289615fdd00e8851b877e8672300856,none,none
8fa3ca6deb56cb85b6a5fabec6e9ba1d013ad8df468e86d626951b3b3cd642ac,none,none
c0c5275dc5e3a9f222c0d0884785923819d79f88e737f424c74c529b844822cf,none,none
70a04a8452f4855727ed870aad44d802258e78bf075d9da455e51237d2a2d60a,none,none
f52c97f7bc95abc49c5bec560eccdb38a52a69f7394e00f7c1a5c84cf364db48,local,consumers
a2dfa0b0b93d336d2c579ceee00e6445fa4f46c9e166495a37973de36da12051,none,none
ad8d061a2d183ba8bbe74ec16002529d56bd1ed8fc0fee5d46f7617b0a37b348,none,none
c1bcb3116ca554620e363c98a6af871761c2e06d04301999ee1b82d5320bbe35,none,none
3662e7196101673ebece66343e59bc8e3415d14a84131f5cf4598dad8e28eda6,none,none
e1364e2ddb78147945cac542ae303c522e63ec68e725446e87b5ced5477ec901,local,consumers
b8be0c1c729164ba37c7969132db8e5a120c2614f406249be0d4fa27f992c91a,none,none
f7177766c09c400f6ef5dfea9e100ec9bedb79e462c15eb5481a5e18ab5b5f58,none,none
0212a2e1b71c033398dff4b585585a04fdd361683c7c70565fe129c542bb76fe,none,none
51571172c7556c450a1b378331dfb7a8055e36da87e3bd7179ac5ae459b33f6f,none,none
2a369379586ed7690657ecb74fc0995d58be0734bd515c4fea721b1404d0b9ad,none,none
646a44e89f98ea5fbc28be1bc4249f6542b6dabef530a3e76f78be39c3f9ba7c,local,consumers
20740d60156e43c4bb1d0c95d3378628ebbb16d81bd3a3ec380bfdd307575561,regional,businesses
931f5876f493c11fe868cee0d6e76518669b3fa4e9ce9254e5641f5fda3283ee,none,none
d8b0f3de147b244623dd2f247bb980b37bbcc27540c463e9447d5925036ca339,none,none
f2709c5e4d2836546f6779fe54124d689f22bece6ba65dae61e7e67e3f1ecb17,local,consumers
b695eb5ee2a5ea1865788c519136acd08cfe958180516864a258d12636ccf5d1,none,none
ca7c8a1be3b0545097a1289b469e31ccefb0f013d4e55e7298217e28e4ccfdac,none,none
2a42ff529c0bfb1da9cb669d57854356896810f36e84e1a5914a6c346585413e,local,consumers
addcdd2387b74133f022e06d0b4abae64ff8a42e356efc4d8efe3b5dedcb6948,none,none
1e5db8825bb07e44a2d594293dcdfac1d3c4aaf038873336424e4453687fb493,none,none
09265ae95573fac5a10462f5c56f6be08ba9ca3242172bafe8f89051770a9e0a,none,none
c0efa0e34c139464876d72e27ecb85e27f35e402a856df88b660b4b22c93f2ad,none,none
d0f8710faf6ef713484adb98661bd5cc45a2e88dc73535ae2aef459533c68e5e,regional,businesses
fb7d9e6ccc2c4e2320e494965df78d9c8ff9c457ab9465198361618f0f9607f8,none,none
1b93f2561cc704e57f87c7c24129962645e380afc07f5b5f8a4ef7e22885edd7,local,consumers
ee6390d828c657a3c4e27b1b43a3289ca80aac5478bd92d7ad81ea66b9231083,local,consumers
fb698bfdbaf51b3882156093ec658e226434051ac3ac382ae8ff45e18580b5fc,none,none
b7c9109ea9ef41228f1e9ea9309da6f8e56832a348851ef47f3c224cacfd5692,none,none
c63a22eff80aaeb0eff188eebeb2e309670b0e4887493a12054d64147a8fc8c0,none,none
3a0a20034925f0720833e9da67fbf5dba33ece64649c8d3126ef5cc4bf3ab027,local,businesses
03dd291e0fe1bc3a15ae15426e8d50765d219edc01a7c03e18cb1f3695b1248f,none,none
631107dea685294bc1616001613d8e9ffb419f197fac4dd8a8710cd7c9a4b2c3,none,none
9f823a66c44f70cdd8e2f59080b94ccc5145e7c978c915fb456d7095da09c9d7,none,none
6f0bfeea563b655d0240ee006e5c912a2213150fbe17abf90dfcdd1d639f12e2,none,none
5f74f2cd5924742b9b47ad328684d40bf4343d3e3be5bbf3fbfb1ca3e14f0aeb,none,none
c6728203b6b45132d0422e514827d7b861e6e7bdebb7856d9e11073126d67da0,none,none
30ad25d011c8f7c6e8d47608e564d0b70f65ba603cbb407ec50fcad1e5ccf014,regional,consumers
b791ca251c9c05fefe0c860c36b5bfe0404f178d2a63d411f5ff4bd31ce3e4b9,none,none
779af8a03114515d990acf134fe32924f5ab58a05f8e43160b32ed6d5017cf82,local,businesses
28827928c9e0d74a03f2bd9a13d7089fdaaf32ef396fa3061b265c5dabdaed3b,local,none
506417a91135c77ae226e2d2ac05df8f9d12c44fc3205f4f2948f8ea2f0cf09d,none,none
487183fc8fa56d7536f09839d3e564cbb3bc274bb313c9c907646a79ac59bb30,none,none
3752b813e38addd6390069a5568d3c34e810eaa9c5f34a0d97c94e3f6940d70d,local,consumers
9773ee654a2b059f175f7830ecf26782510f2edc6416587e32d76b290a937e7b,local,none
84cb0421c08f479c122a595d50947194a725c099a98293856d12d47720ebaa1f,none,none
5a10881fe4871ef7ea99639e1e1631f8926840fd6fccd3d4466fabbbe246fc1c,none,none
21d88164d4a9735729f3f32e334dda08f4dbafeaf71441b0772b54fe72e9ad71,none,none
6f34fcc1ff64a5b149d7ce4e6f81b3846c6d33eccfb33eb5dbf2fd959416035e,local,consumers
ff2bd3f440d4a66197b44edfceb18ca71613f3bafd32c38e485de61c981edcc5,none,none
f29b75275ea9c5f6dc0e2387e1fdb521c8df6849cebbb2ed9f67a09bd5ab7c7a,none,none
0ae8ffb26ee6d785e97a79e7bdb2091bbc99bbdb727112b62b10174665a00097,none,none
dcd5064476fcb0e53d5ed4ec92d338b2a21bdc170e46f8cc5e96ef504a837e19,none,none
7b781aa0d0cb301a91ca5cfbeb2c52c9c9b9e97852cdb8c74cdd80fcf6f57601,none,none
2ab355fd68eb20aa839c5582664ee495f73da140d11f3db17a649071ede7ee35,none,none
2854a80be5be861fdc5fdd2c7af6615546ab95d98b5ad6d0fe30f63173205a2a,none,none
610ecf94b01e3fcb867df3721ed6e6585b8b02b6ca94f00778f5996fe0913ab0,none,none
4087bab7a38926a926798d25da2c634b3a366a45345ccbe1240770bdd3080513,regional,none
aa03f3d37b35054d945161879bf975a42baf0250325c7f6f88b9d2bbdb55be58,local,businesses
237c7f8370f6d739ad5a980869a9e40c013c2c81c44d75a9d4b8be63cdf104b5,none,none
a31d15781e7449d69d722b845604fa146c21a3e7d41fd4d957d1ccacfb78e75e,none,none
41ef49f384c288f38b0a790ca0c05571f899a70fc0c484b50f42a4a25d7711d4,none,none
82ab9fa5b7481f396ba4d7c904df6cf82590f7cc71e0521ce6e0e6ff2f2f26e8,none,none
9734aa0ffa7a339c18d209f2a2c0ae035c664f183c803e0a7d42afb2964b8f1a,local,consumers
274e77cf7a5f42df0cf301fba28e9e6e1efa083a76942f83dbacbef6423b0544,local,consumers
c7e55d31d8d0e98eacbf0148beb465147bf803da972b53123b804a850d32b64e,none,none
46c9d0280acaa71d19cc34bf296d1b3f4a00fca6aabe1d8f712ec6b485843407,local,consumers
01174caa0423f0ca45a08da97b5f6a7e568d251c9a7ccae6471de24461759384,none,none
30869e54bb6bb5c194042c485e3046d1033269ed21924d908702d76e7e8b1878,national,businesses
523c5c8de98d48de19bc60e711fee4a5f7d26b18c81f0d42d5aa332046803bda,regional,consumers
9b07fc6272ef0e87f7197943d87fa29c8d8973bd23877654ba20b618b04d068d,regional,businesses
f0ff063c9bfbc6fcdd402d9ed5997b5810fcae8614a07eb3601e7b4e88637b60,none,none
56f8022a1f7f1fd343675bbe6d573e67a4fa14f15f5b13cda570b15156a4f6ac,national,none
6df1d1179667cf3d5b0dd006a3421978fe00010889ed21c78c01f3eda6452aee,local,businesses
b6e8843a6059de2358d06e3e2bb88370df593a0561720fb02a06fbdd204b2720,regional,businesses
dad689603f30018bbf0a261e1dfef07a059aa808434a9e5b4da738e2760efdb7,none,none
566ff03528d8b3bf25de0a81b6cfa8b3031360805fee94a1b314f52f8e8b9c58,none,none
be823b303795876ea30c4a08f5d0d02d1de56c7ede12b33cde04bcb1e441472d,local,none
d63dda7179392cf0d65ec7811c1e415d4b1c43bfd0ab16406ed0d9eaee62f609,none,none
12c15d7a28d937c7050bc1563bb89ac4ef32d9f678ad8ca452896f6e42d97293,none,none
372239eabecd336fbd3e7500488c6683cb9d86628af69394f896f0935e851230,none,none
8a9f19be80a05cd3d40921c0a5a7298348351c629d418fa9e3c137ebf4ec2ad4,none,none
0a568973fadd7f307b2a073c18cf9b3729751883839fdb2013067fa79a6fac0d,none,none
b7a90704d5f16cc122db96af1be5fc5825ca2882532637fe9364c97d94842c1f,local,businesses
d8b1b009544b0f4199fd296aa0b1aafb87c260cc9011799703fe0feba8ca41f7,none,none
2198b06ce66b2f99d5801c9a2f9d1fd53fd5ba1b130f4db9b5ceeb1020bc3b40,none,none
382d09631540dfad158b42329eb0c7456cb05dff4dee81c1df55c91ec8fa2ede,none,none
be1fe9ce2eeab0c440c24dd0563fdde4306816d6eef1fd52c70e6628ce8b29b8,none,none
cf8ea3a7e89660bd02253e4eed56872cb3ca9cc91d5a49025fb44cb9fd304cb3,none,none
a52f191c618ef80eca0bdc178a0fb731238da6529c778132366b465beaa21737,none,none
0e88050aab1be065e3b754d351717a06d1ea31cd1e8d0204ffae06baadd02e19,regional,businesses
dd42178447a8b914da4e4095d02dbc7fbf43d8eefb99dd8820a9a75a9c54408c,local,consumers
02e2e5aa70273f1af57252bdf6b7d42a81b381f31c881ea4e4b9d816370bfc9b,none,none
043738e9a87a8c70afa0b115ee28ec8cd023f751db7de907933f8e0f71c0fe5b,none,none
4acc828e416fbc74e7a62ecc8a31614de6e25ecd2a30e4be2afb924c20394c4d,national,none
6f94a64e781d73cf9ddca3bae7fb140be6e233b44134fe5ef1f84c620beddee6,none,none
8caa88b90f635e2681070674d57f3377928ce5a7dc85ee04efe66967df78455f,none,none
91313428ad763c174ab0c1880af0a29ead9d954dcb316b86fff3f6209ea00aed,local,consumers
3ed3d920d3c57f3e4301886b697c59be80ea8ce65cc6ae5f2300eacba472c52c,national,consumers
08c99dfe2c55385d94cd50af4ede712d918fa6f9ef82851f0a3bb92ca81972c6,none,none
